url,status,state,parent,failureDetails
http://www.standards-schmandards.com/index.php?show/fangs,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/Accessibility,
http://www.carto.net/papers/svg/samples/,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/SVG,
http://www.carto.net/papers/svg/us_population/index.html,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/SVG,
https://developer.mozilla.org/ru/docs/Accessibility/AT_Development,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/Accessibility,
https://addons.mozilla.org/de/firefox/addon/8969/,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/MathML,
https://developer.mozilla.org/ru/docs/Mozilla/Firefox_%D0%B4%D0%BB%D1%8F_Android,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/Guide,
https://developer.mozilla.org/ru/docs/WebAssembly/Caching_modules,404,BROKEN,https://developer.mozilla.org/ru/docs/WebAssembly,
https://addons.mozilla.org/en-US/firefox/addon/mathjax-native-mathml/,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/MathML,
https://www.codedread.com/yastframe.php,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/SVG,
https://developer.mozilla.org/ru/docs/WebAssembly/Text_format_to_wasm,404,BROKEN,https://developer.mozilla.org/ru/docs/WebAssembly,
https://developer.mozilla.org/ru/docs/Web/Reference/Events/slotchange,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/Web_components,
http://learningwebgl.com/cookbook/index.php/,521,BROKEN,https://developer.mozilla.org/ru/docs/Web/API/WebGL_API,
http://learningwebgl.com/blog/,521,BROKEN,https://developer.mozilla.org/ru/docs/Web/API/WebGL_API,
https://lists.mozilla.org/listinfo/dev-tech-svg,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/SVG,
https://w3c.github.io/webcomponents/spec/shadow/,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/Web_components,
https://w3c.github.io/webcomponents/spec/imports/,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/Web_components,
https://developer.mozilla.org/ru/docs/Web/JavaScript/Tutorials,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/JavaScript,
https://developer.mozilla.org/ru/docs/Web/JavaScript/Reference/Operators/Bitwise_AND_assignment,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/JavaScript,
https://developer.mozilla.org/ru/docs/Web/JavaScript/Reference/Operators/Greater_than,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/JavaScript,
https://developer.mozilla.org/ru/docs/Web/JavaScript/Reference/Global_Objects/WeakRef,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/JavaScript,
https://developer.mozilla.org/ru/docs/Web/JavaScript/Reference/Global_Objects/BigInt64Array,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/JavaScript,
https://developer.mozilla.org/ru/docs/Web/JavaScript/Reference/Global_Objects/AggregateError,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/JavaScript,
https://developer.mozilla.org/ru/docs/Web/JavaScript/Reference/Operators/Greater_than_or_equal,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/JavaScript,
https://developer.mozilla.org/ru/docs/Web/JavaScript/Reference/Global_Objects/FinalizationRegistry,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/JavaScript,
https://developer.mozilla.org/ru/docs/Web/JavaScript/Reference/Global_Objects/BigUint64Array,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/JavaScript,
https://developer.mozilla.org/ru/docs/Web/JavaScript/Reference/Operators/Unsigned_right_shift,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/JavaScript,
https://developer.mozilla.org/ru/docs/Web/JavaScript/Reference/Global_Objects/Map,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/JavaScript,
https://developer.mozilla.org/ru/docs/Web/JavaScript/Reference/Operators/Subtraction,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/JavaScript,
https://developer.mozilla.org/ru/docs/Web/JavaScript/Reference/Operators/Bitwise_NOT,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/JavaScript,
https://developer.mozilla.org/ru/docs/Web/JavaScript/Reference/Operators/Multiplication_assignment,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/JavaScript,
https://developer.mozilla.org/ru/docs/Web/JavaScript/Reference/Operators/Increment,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/JavaScript,
https://developer.mozilla.org/ru/docs/Web/JavaScript/Reference/Operators/Bitwise_XOR_assignment,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/JavaScript,
https://developer.mozilla.org/ru/docs/Web/JavaScript/Reference/Operators/Division,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/JavaScript,
https://developer.mozilla.org/ru/docs/Web/JavaScript/Reference/Operators/Bitwise_OR,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/JavaScript,
https://developer.mozilla.org/ru/docs/Web/JavaScript/Reference/Operators/Bitwise_XOR,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/JavaScript,
https://developer.mozilla.org/ru/docs/Web/JavaScript/Reference/Operators/Exponentiation,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/JavaScript,
https://lists.mozilla.org/listinfo/dev-tech-mathml,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/MathML,
https://developer.mozilla.org/ru/docs/Web/JavaScript/Reference/Operators/Less_than_or_equal,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/JavaScript,
https://developer.mozilla.org/ru/docs/Web/JavaScript/Reference/Operators/Equality,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/JavaScript,
https://developer.mozilla.org/ru/docs/Web/JavaScript/Reference/Operators/Multiplication,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/JavaScript,
https://developer.mozilla.org/ru/docs/Web/JavaScript/Reference/Operators/Right_shift,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/JavaScript,
https://developer.mozilla.org/ru/docs/Web/JavaScript/Reference/Operators/Remainder_assignment,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/JavaScript,
https://developer.mozilla.org/ru/docs/Web/JavaScript/Reference/Operators/Inequality,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/JavaScript,
https://developer.mozilla.org/ru/docs/Web/JavaScript/Reference/Operators/Right_shift_assignment,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/JavaScript,
https://developer.mozilla.org/ru/docs/Web/JavaScript/Reference/Operators/Strict_equality,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/JavaScript,
https://developer.mozilla.org/ru/docs/Web/JavaScript/Reference/Operators/Division_assignment,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/JavaScript,
https://developer.mozilla.org/ru/docs/Web/JavaScript/Reference/Operators/Remainder,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/JavaScript,
https://developer.mozilla.org/ru/docs/Web/JavaScript/Reference/Operators/Subtraction_assignment,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/JavaScript,
https://developer.mozilla.org/ru/docs/Web/JavaScript/Reference/Operators/Unsigned_right_shift_assignment,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/JavaScript,
https://developer.mozilla.org/ru/docs/Web/JavaScript/Reference/Operators/Strict_inequality,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/JavaScript,
https://developer.mozilla.org/ru/docs/Web/JavaScript/Reference/Operators/Exponentiation_assignment,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/JavaScript,
https://developer.mozilla.org/ru/docs/Web/JavaScript/Reference/Operators/Unary_plus,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/JavaScript,
https://developer.mozilla.org/ru/docs/Web/JavaScript/Reference/Operators/Unary_negation,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/JavaScript,
http://bonsaiden.github.com/JavaScript-Garden/,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/Tutorials,
https://developer.mozilla.org/ru/docs/Web/JavaScript/Reference/Operators/Bitwise_OR_assignment,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/JavaScript,
https://developer.mozilla.org/ru/docs/Web/JavaScript/Reference/Operators/Less_than,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/JavaScript,
https://developer.mozilla.org/ru/docs/Web/JavaScript/Reference/Classes/Class_static_initialization_blocks,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/JavaScript,
https://developer.mozilla.org/ru/docs/Web/JavaScript/Reference/Errors/Hash_outside_class,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/JavaScript,
https://developer.mozilla.org/ru/docs/Web/JavaScript/Reference/Operators/Left_shift,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/JavaScript,
https://developer.mozilla.org/ru/docs/Web/JavaScript/Reference/Operators/Left_shift_assignment,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/JavaScript,
https://developer.mozilla.org/ru/docs/Web/JavaScript/New_in_JavaScript,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/JavaScript,
https://www.codecademy.com/,403,BROKEN,https://developer.mozilla.org/ru/docs/Web/Tutorials,
https://developer.mozilla.org/ru/docs/Web/HTTP/Basics_of_HTTP/Choosing_between_www_and_non-www_URLs,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/HTTP,
https://developer.mozilla.org/ru/docs/Web/HTTP/Public_Key_Pinning,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/HTTP,
https://developer.mozilla.org/ru/docs/Web/HTTP/Protocol_upgrade_mechanism,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/HTTP,
https://developer.mozilla.org/ru/docs/Web/HTTP/Headers/X-Frame-Options,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/HTTP,
https://codepen.io/,403,BROKEN,https://developer.mozilla.org/ru/docs/Web/JavaScript,
https://developer.mozilla.org/ru/docs/Web/HTTP/Headers/Content-Security-Policy,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/HTTP,
http://www.yuiblog.com/blog/2007/01/24/video-crockford-tjpl/,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/Tutorials,
https://developer.mozilla.org/ru/docs/Web/HTTP/Headers/ECT,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/HTTP,
https://developer.mozilla.org/ru/docs/Web/HTTP/Headers/DPR,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/HTTP,
https://developer.mozilla.org/ru/docs/Web/HTTP/Headers/Alt-Svc,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/HTTP,
https://developer.mozilla.org/ru/docs/Web/HTTP/Headers/Accept-CH,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/HTTP,
https://developer.mozilla.org/ru/docs/Web/HTTP/Headers/Clear-Site-Data,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/HTTP,
https://developer.mozilla.org/ru/docs/Web/HTTP/Headers/Content-DPR,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/HTTP,
https://developer.mozilla.org/ru/docs/Web/HTTP/Headers/Accept-Post,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/HTTP,
https://developer.mozilla.org/ru/docs/Web/HTTP/Headers/Age,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/HTTP,
https://developer.mozilla.org/ru/docs/Web/HTTP/Headers/Transfer-Encoding,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/HTTP,
https://developer.mozilla.org/ru/docs/Web/HTTP/Headers/Trailer,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/HTTP,
https://developer.mozilla.org/ru/docs/Web/HTTP/Headers/Accept-Encoding,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/HTTP,
https://developer.mozilla.org/ru/docs/Web/HTTP/Headers/Service-Worker-Navigation-Preload,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/HTTP,
https://developer.mozilla.org/ru/docs/Web/HTTP/Headers/From,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/HTTP,
https://developer.mozilla.org/ru/docs/Web/HTTP/Range_requests,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/HTTP,
https://developer.mozilla.org/ru/docs/Web/HTTP/Headers/Accept-CH-Lifetime,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/HTTP,
https://developer.mozilla.org/ru/docs/Web/HTTP/Headers/Access-Control-Request-Headers,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/HTTP,
https://developer.mozilla.org/ru/docs/Web/HTTP/Headers/Sec-CH-UA-Platform-Version,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/HTTP,
https://developer.mozilla.org/ru/docs/Web/HTTP/Compression,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/HTTP,
https://developer.mozilla.org/ru/docs/Web/HTTP/Headers/X-Forwarded-Proto,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/HTTP,
https://developer.mozilla.org/ru/docs/Web/HTTP/Headers/Access-Control-Allow-Credentials,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/HTTP,
https://developer.mozilla.org/ru/docs/Web/HTTP/Resources_and_specifications,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/HTTP,
https://developer.mozilla.org/ru/docs/Web/HTTP/Headers/Access-Control-Request-Method,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/HTTP,
https://developer.mozilla.org/ru/docs/Web/HTTP/Headers/Access-Control-Expose-Headers,404,BROKEN,https://developer.mozilla.org/ru/docs/Web/HTTP,
